2023-10-02 11:06:52.409 [JavaFX Application Thread] DEBUG org.jboss.logging - Logging Provider: org.jboss.logging.Log4j2LoggerProvider
2023-10-02 11:06:52.471 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
2023-10-02 11:06:52.486 [JavaFX Application Thread] DEBUG org.hibernate.integrator.internal.IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
2023-10-02 11:06:52.570 [JavaFX Application Thread] INFO  org.hibernate.Version - HHH000412: Hibernate ORM core version 6.1.7.Final
2023-10-02 11:11:25.222 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=logs_KEY, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.222 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='logs_KEY', referencedColumn='null', mappedBy='null'}
2023-10-02 11:11:25.222 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy=''}
2023-10-02 11:11:25.223 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='null', referencedColumn='null', mappedBy=''}
2023-10-02 11:11:25.223 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Collection role: persistence.model.Tour.logs
2023-10-02 11:11:25.223 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property logs
2023-10-02 11:11:25.223 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=name, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.223 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property name with lazy=false
2023-10-02 11:11:25.223 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:name]
2023-10-02 11:11:25.223 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for name
2023-10-02 11:11:25.223 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.name
2023-10-02 11:11:25.224 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property name
2023-10-02 11:11:25.224 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=ratings, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.224 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property ratings with lazy=false
2023-10-02 11:11:25.224 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:ratings]
2023-10-02 11:11:25.224 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for ratings
2023-10-02 11:11:25.224 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.ratings
2023-10-02 11:11:25.224 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property ratings
2023-10-02 11:11:25.225 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=route_info, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.226 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property routeInfo with lazy=false
2023-10-02 11:11:25.226 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:routeInfo]
2023-10-02 11:11:25.226 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for routeInfo
2023-10-02 11:11:25.226 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.route_info
2023-10-02 11:11:25.226 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property routeInfo
2023-10-02 11:11:25.226 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=start_location, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.226 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property startLocation with lazy=false
2023-10-02 11:11:25.226 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:startLocation]
2023-10-02 11:11:25.226 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for startLocation
2023-10-02 11:11:25.227 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.start_location
2023-10-02 11:11:25.227 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property startLocation
2023-10-02 11:11:25.227 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours), mappingColumn=transport_type, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.227 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property transportType with lazy=false
2023-10-02 11:11:25.227 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.Tour:transportType]
2023-10-02 11:11:25.227 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for transportType
2023-10-02 11:11:25.227 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours.transport_type
2023-10-02 11:11:25.228 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property transportType
2023-10-02 11:11:25.229 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Binding entity from annotated class: persistence.model.TourLog
2023-10-02 11:11:25.229 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: DiscriminatorColumn{logicalColumnName'DTYPE', discriminatorTypeName='string'}
2023-10-02 11:11:25.229 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Import with entity name TourLog
2023-10-02 11:11:25.230 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.EntityBinder - Bind entity persistence.model.TourLog on table tours_logs
2023-10-02 11:11:25.231 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours_logs), mappingColumn=id, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.231 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - Not known whether passed class name [persistence.model.TourLog] is safe
2023-10-02 11:11:25.231 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.ClassLoaderAccessImpl - No temp ClassLoader provided; using live ClassLoader for loading potentially unsafe class : persistence.model.TourLog
2023-10-02 11:11:25.231 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property id with lazy=false
2023-10-02 11:11:25.232 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.TourLog:id]
2023-10-02 11:11:25.232 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for id
2023-10-02 11:11:25.232 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours_logs.id
2023-10-02 11:11:25.232 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property id
2023-10-02 11:11:25.232 [JavaFX Application Thread] DEBUG org.hibernate.cfg.BinderHelper - #makeIdGenerator(BasicValue([Column(id)]), id, identity, , ...)
2023-10-02 11:11:25.232 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours_logs), mappingColumn=comment, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.232 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property comment with lazy=false
2023-10-02 11:11:25.233 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.TourLog:comment]
2023-10-02 11:11:25.233 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for comment
2023-10-02 11:11:25.233 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours_logs.comment
2023-10-02 11:11:25.233 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property comment
2023-10-02 11:11:25.234 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours_logs), mappingColumn=date, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.234 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property date with lazy=false
2023-10-02 11:11:25.234 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.TourLog:date]
2023-10-02 11:11:25.234 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for date
2023-10-02 11:11:25.234 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours_logs.date
2023-10-02 11:11:25.234 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property date
2023-10-02 11:11:25.234 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours_logs), mappingColumn=difficulty, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.235 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property difficulty with lazy=false
2023-10-02 11:11:25.235 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.TourLog:difficulty]
2023-10-02 11:11:25.235 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for difficulty
2023-10-02 11:11:25.235 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours_logs.difficulty
2023-10-02 11:11:25.235 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property difficulty
2023-10-02 11:11:25.236 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours_logs), mappingColumn=rating, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.236 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property rating with lazy=false
2023-10-02 11:11:25.236 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.TourLog:rating]
2023-10-02 11:11:25.236 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for rating
2023-10-02 11:11:25.236 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours_logs.rating
2023-10-02 11:11:25.236 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property rating
2023-10-02 11:11:25.236 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours_logs), mappingColumn=total_time, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.237 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - MetadataSourceProcessor property totalTime with lazy=false
2023-10-02 11:11:25.237 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AbstractPropertyHolder - Attempting to locate auto-apply AttributeConverter for property [persistence.model.TourLog:totalTime]
2023-10-02 11:11:25.237 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - building BasicValue for totalTime
2023-10-02 11:11:25.238 [JavaFX Application Thread] DEBUG org.hibernate.mapping.BasicValue - Skipping column re-registration: tours_logs.total_time
2023-10-02 11:11:25.238 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property totalTime
2023-10-02 11:11:25.238 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: JoinColumn{logicalColumnName='tour_id', referencedColumn='', mappedBy=''}
2023-10-02 11:11:25.238 [JavaFX Application Thread] DEBUG org.hibernate.cfg.AnnotatedColumn - Binding column: Column{table=Table(tours_logs), mappingColumn=tour, insertable=true, updatable=true, unique=false}
2023-10-02 11:11:25.238 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.PropertyBinder - Building property tour
2023-10-02 11:11:25.241 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for id
2023-10-02 11:11:25.241 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for description
2023-10-02 11:11:25.241 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for distance
2023-10-02 11:11:25.242 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for endLocation
2023-10-02 11:11:25.242 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for estimatedTime
2023-10-02 11:11:25.242 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for name
2023-10-02 11:11:25.242 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for ratings
2023-10-02 11:11:25.242 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for routeInfo
2023-10-02 11:11:25.242 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for startLocation
2023-10-02 11:11:25.242 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for transportType
2023-10-02 11:11:25.242 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for id
2023-10-02 11:11:25.243 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for comment
2023-10-02 11:11:25.243 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for date
2023-10-02 11:11:25.243 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for difficulty
2023-10-02 11:11:25.243 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for rating
2023-10-02 11:11:25.243 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.BasicValueBinder - Starting `BasicValueBinder#fillSimpleValue` for totalTime
2023-10-02 11:11:25.243 [JavaFX Application Thread] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [tours]
2023-10-02 11:11:25.243 [JavaFX Application Thread] DEBUG org.hibernate.mapping.PrimaryKey - Forcing column [id] to be non-null as it is part of the primary key for table [tours_logs]
2023-10-02 11:11:25.244 [JavaFX Application Thread] DEBUG org.hibernate.cfg.CollectionSecondPass - Second pass for collection: persistence.model.Tour.logs
2023-10-02 11:11:25.244 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Binding a OneToMany: persistence.model.Tour.logs through a foreign key
2023-10-02 11:11:25.244 [JavaFX Application Thread] DEBUG org.hibernate.cfg.annotations.CollectionBinder - Mapping collection: persistence.model.Tour.logs -> tours_logs
2023-10-02 11:11:25.244 [JavaFX Application Thread] DEBUG org.hibernate.cfg.CollectionSecondPass - Mapped collection key: tour_id, one-to-many: persistence.model.TourLog
2023-10-02 11:11:25.245 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: persistence.model.Tour
2023-10-02 11:11:25.249 [JavaFX Application Thread] DEBUG org.hibernate.boot.internal.InFlightMetadataCollectorImpl - Resolving reference to class: persistence.model.Tour
2023-10-02 11:11:25.252 [JavaFX Application Thread] DEBUG org.hibernate.internal.SessionFactoryImpl - Building session factory
2023-10-02 11:11:25.256 [JavaFX Application Thread] DEBUG org.hibernate.service.internal.SessionFactoryServiceRegistryImpl - EventListenerRegistry access via ServiceRegistry is deprecated.  Use `sessionFactory.getEventEngine().getListenerRegistry()` instead
2023-10-02 11:11:25.257 [JavaFX Application Thread] DEBUG org.hibernate.internal.SessionFactoryImpl - Session factory constructed with filter configurations : {}
2023-10-02 11:11:25.257 [JavaFX Application Thread] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiating session factory with properties: {dialect=org.hibernate.dialect.PostgreSQLDialect, java.specification.version=20, javafx.runtime.version=21+31, sun.cpu.isalist=amd64, sun.jnu.encoding=Cp1252, hibernate.dialect=org.hibernate.dialect.PostgreSQLDialect, java.class.path=C:\Users\dodma\Desktop\TourPlanner\target\classes;C:\Users\dodma\.m2\repository\org\openjfx\javafx-controls\17.0.2\javafx-controls-17.0.2.jar;C:\Users\dodma\.m2\repository\org\openjfx\javafx-controls\17.0.2\javafx-controls-17.0.2-win.jar;C:\Users\dodma\.m2\repository\org\openjfx\javafx-graphics\17.0.2\javafx-graphics-17.0.2.jar;C:\Users\dodma\.m2\repository\org\openjfx\javafx-graphics\17.0.2\javafx-graphics-17.0.2-win.jar;C:\Users\dodma\.m2\repository\org\openjfx\javafx-base\17.0.2\javafx-base-17.0.2.jar;C:\Users\dodma\.m2\repository\org\openjfx\javafx-base\17.0.2\javafx-base-17.0.2-win.jar;C:\Users\dodma\.m2\repository\org\openjfx\javafx-fxml\17.0.2\javafx-fxml-17.0.2.jar;C:\Users\dodma\.m2\repository\org\openjfx\javafx-fxml\17.0.2\javafx-fxml-17.0.2-win.jar;C:\Users\dodma\.m2\repository\org\controlsfx\controlsfx\11.1.0\controlsfx-11.1.0.jar;C:\Users\dodma\.m2\repository\com\dlsc\formsfx\formsfx-core\11.3.2\formsfx-core-11.3.2.jar;C:\Users\dodma\.lib\javafx-sdk-21\lib\javafx-swt.jar;C:\Users\dodma\.lib\javafx-sdk-21\lib\javafx.web.jar;C:\Users\dodma\.lib\javafx-sdk-21\lib\javafx.base.jar;C:\Users\dodma\.lib\javafx-sdk-21\lib\javafx.fxml.jar;C:\Users\dodma\.lib\javafx-sdk-21\lib\javafx.media.jar;C:\Users\dodma\.lib\javafx-sdk-21\lib\javafx.swing.jar;C:\Users\dodma\.lib\javafx-sdk-21\lib\javafx.controls.jar;C:\Users\dodma\.lib\javafx-sdk-21\lib\javafx.graphics.jar;C:\Users\dodma\.m2\repository\log4j\log4j\1.2.12\log4j-1.2.12.jar;C:\Users\dodma\.m2\repository\org\apache\logging\log4j\log4j-api\2.14.1\log4j-api-2.14.1.jar;C:\Users\dodma\.m2\repository\org\apache\logging\log4j\log4j-core\2.14.1\log4j-core-2.14.1.jar;C:\Users\dodma\.m2\repository\org\postgresql\postgresql\42.6.0\postgresql-42.6.0.jar;C:\Users\dodma\.m2\repository\org\checkerframework\checker-qual\3.31.0\checker-qual-3.31.0.jar;C:\Users\dodma\.m2\repository\org\hibernate\orm\hibernate-core\6.1.7.Final\hibernate-core-6.1.7.Final.jar;C:\Users\dodma\.m2\repository\jakarta\persistence\jakarta.persistence-api\3.0.0\jakarta.persistence-api-3.0.0.jar;C:\Users\dodma\.m2\repository\jakarta\transaction\jakarta.transaction-api\2.0.0\jakarta.transaction-api-2.0.0.jar;C:\Users\dodma\.m2\repository\org\jboss\logging\jboss-logging\3.4.3.Final\jboss-logging-3.4.3.Final.jar;C:\Users\dodma\.m2\repository\org\hibernate\common\hibernate-commons-annotations\6.0.6.Final\hibernate-commons-annotations-6.0.6.Final.jar;C:\Users\dodma\.m2\repository\org\jboss\jandex\2.4.2.Final\jandex-2.4.2.Final.jar;C:\Users\dodma\.m2\repository\com\fasterxml\classmate\1.5.1\classmate-1.5.1.jar;C:\Users\dodma\.m2\repository\net\bytebuddy\byte-buddy\1.12.18\byte-buddy-1.12.18.jar;C:\Users\dodma\.m2\repository\jakarta\xml\bind\jakarta.xml.bind-api\3.0.1\jakarta.xml.bind-api-3.0.1.jar;C:\Users\dodma\.m2\repository\com\sun\activation\jakarta.activation\2.0.1\jakarta.activation-2.0.1.jar;C:\Users\dodma\.m2\repository\org\glassfish\jaxb\jaxb-runtime\3.0.2\jaxb-runtime-3.0.2.jar;C:\Users\dodma\.m2\repository\org\glassfish\jaxb\jaxb-core\3.0.2\jaxb-core-3.0.2.jar;C:\Users\dodma\.m2\repository\org\glassfish\jaxb\txw2\3.0.2\txw2-3.0.2.jar;C:\Users\dodma\.m2\repository\com\sun\istack\istack-commons-runtime\4.0.1\istack-commons-runtime-4.0.1.jar;C:\Users\dodma\.m2\repository\jakarta\inject\jakarta.inject-api\2.0.0\jakarta.inject-api-2.0.0.jar;C:\Users\dodma\.m2\repository\org\antlr\antlr4-runtime\4.10.1\antlr4-runtime-4.10.1.jar;C:\Users\dodma\.m2\repository\org\json\json\20230227\json-20230227.jar;C:\Users\dodma\.m2\repository\com\github\librepdf\openpdf\1.3.8\openpdf-1.3.8.jar;C:\Users\dodma\.m2\repository\com\github\albfernandez\juniversalchardet\2.3.0\juniversalchardet-2.3.0.jar;C:\Users\dodma\.m2\repository\com\opencsv\opencsv\5.3\opencsv-5.3.jar;C:\Users\dodma\.m2\repository\org\apache\commons\commons-lang3\3.11\commons-lang3-3.11.jar;C:\Users\dodma\.m2\repository\org\apache\commons\commons-text\1.9\commons-text-1.9.jar;C:\Users\dodma\.m2\repository\commons-beanutils\commons-beanutils\1.9.4\commons-beanutils-1.9.4.jar;C:\Users\dodma\.m2\repository\commons-logging\commons-logging\1.2\commons-logging-1.2.jar;C:\Users\dodma\.m2\repository\commons-collections\commons-collections\3.2.2\commons-collections-3.2.2.jar;C:\Users\dodma\.m2\repository\org\apache\commons\commons-collections4\4.4\commons-collections4-4.4.jar, java.vm.vendor=Oracle Corporation, sun.arch.data.model=64, user.variant=, java.vendor.url=https://java.oracle.com/, user.timezone=Europe/Vienna, java.vm.specification.version=20, os.name=Windows 10, javafx.version=21, sun.java.launcher=SUN_STANDARD, user.country=US, sun.boot.library.path=C:\Users\dodma\.jdks\openjdk-20.0.1\bin, sun.java.command=presentation.Main, jdk.debug=release, sun.cpu.endian=little, user.home=C:\Users\dodma, user.language=en, sun.stderr.encoding=UTF-8, java.specification.vendor=Oracle Corporation, jdk.module.path=C:\Users\dodma\.lib\javafx-sdk-21\lib, java.version.date=2023-04-18, java.home=C:\Users\dodma\.jdks\openjdk-20.0.1, file.separator=\, java.vm.compressedOopsMode=Zero based, sun.stdout.encoding=UTF-8, line.separator=
, java.vm.specification.vendor=Oracle Corporation, java.specification.name=Java Platform API Specification, user.script=, connection.password=Danieli123, sun.management.compiler=HotSpot 64-Bit Tiered Compilers, java.runtime.version=20.0.1+9-29, user.name=dodma, stdout.encoding=UTF-8, path.separator=;, hibernate.connection.username=****, os.version=10.0, java.runtime.name=OpenJDK Runtime Environment, hibernate.connection.url=jdbc:postgresql://localhost:5432/postgres, file.encoding=UTF-8, java.vm.name=OpenJDK 64-Bit Server VM, hibernate.show_sql=true, show_sql=true, hibernate.connection.driver_class=org.postgresql.Driver, java.vendor.url.bug=https://bugreport.java.com/bugreport/, java.io.tmpdir=C:\Users\dodma\AppData\Local\Temp\, java.version=20.0.1, user.dir=C:\Users\dodma\Desktop\TourPlanner, os.arch=amd64, connection.username=postgres, java.vm.specification.name=Java Virtual Machine Specification, hibernate.connection.password=****, sun.os.patch.level=, connection.driver_class=org.postgresql.Driver, hibernate.boot.CfgXmlAccessService.key=org.hibernate.boot.cfgxml.spi.LoadedConfig@23b74de9, native.encoding=Cp1252, java.library.path=C:\Users\dodma\.jdks\openjdk-20.0.1\bin;C:\WINDOWS\Sun\Java\bin;C:\WINDOWS\system32;C:\WINDOWS;C:\Program Files\Common Files\Oracle\Java\javapath;C:\Program Files (x86)\PHP\;C:\WINDOWS\system32;C:\WINDOWS;C:\WINDOWS\System32\Wbem;C:\WINDOWS\System32\WindowsPowerShell\v1.0\;C:\WINDOWS\System32\OpenSSH\;C:\ProgramData\chocolatey\bin;C:\Program Files\Java\jdk-18.0.1.1\bin;C:\Program Files\php7.4.29;C:\Users\{username}\AppData\Roaming\npm\node_modules\@angular\cli\bin;C:\TDM-GCC-64\bin;C:\Program Files\Git\cmd;C:\Program Files\PuTTY\;C:\Program Files\Docker\Docker\resources\bin;C:\Program Files\dotnet\;c:\Program Files (x86)\Intel\Intel(R) Management Engine Components\DAL;c:\Program Files\Intel\Intel(R) Management Engine Components\DAL;%NVM_HOME%;%NVM_SYMLINK%;C:\Users\dodma\.cargo\bin;C:\Users\dodma\AppData\Local\Microsoft\WindowsApps;C:\Users\dodma\AppData\Local\Programs\Microsoft VS Code\bin;C:\Users\dodma\AppData\Roaming\npm;C:\Users\{userName}\AppData\Roaming\npm;C:\Users\dodma\AppData\Roaming\npm;C:\Program Files\JetBrains\IntelliJ IDEA 2022.2.1\bin;;C:\Users\dodma\AppData\Roaming\nvm;C:\Program Files\nodejs;C:\ProgramData\Oracle\Java\javapath;C:\Program Files\java\jre1.8.0_144\bin;C:\Users\dodma\AppData\Local\Programs\Python\Python38\Scripts\;C:\Users\dodma\AppData\Local\Programs\Python\Python38\;C:\Users\dodma\AppData\Local\Microsoft\WindowsApps;., stderr.encoding=UTF-8, java.vendor=Oracle Corporation, java.vm.info=mixed mode, sharing, java.vm.version=20.0.1+9-29, hibernate.bytecode.use_reflection_optimizer=false, sun.io.unicode.encoding=UnicodeLittle, connection.url=jdbc:postgresql://localhost:5432/postgres, java.class.version=64.0}
2023-10-02 11:11:25.261 [JavaFX Application Thread] DEBUG org.hibernate.internal.SessionFactoryImpl - Instantiated session factory
2023-10-02 11:11:25.261 [JavaFX Application Thread] DEBUG org.hibernate.orm.query.plan.cache - Starting QueryPlanCache(2048)
2023-10-02 11:11:25.262 [JavaFX Application Thread] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(max)] under max; prior registration was null
2023-10-02 11:11:25.262 [JavaFX Application Thread] DEBUG org.hibernate.query.sqm.function.SqmFunctionRegistry - Registered SqmFunctionTemplate [NamedSqmFunctionTemplate(min)] under min; prior registration was null
